,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,maturity
15,NVDA241115C00010000,2024-10-02 09:50:38 EDT-0400,10.0,106.3,125.45,127.35,0.0,0.0,4.0,9.0,5.1386754516601565,True,REGULAR,USD,2024-11-15
16,NVDA241115C00012000,2024-09-20 10:37:06 EDT-0400,12.0,105.27,123.45,125.3,0.0,0.0,82.0,122.0,4.70312912109375,True,REGULAR,USD,2024-11-15
17,NVDA241115C00013000,2024-08-08 15:50:01 EDT-0400,13.0,92.3,86.0,93.05,0.0,0.0,,2.0,1.0000000000000003e-05,True,REGULAR,USD,2024-11-15
18,NVDA241115C00014000,2024-07-31 10:06:37 EDT-0400,14.0,101.5,103.15,107.2,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-11-15
19,NVDA241115C00015000,2024-10-15 12:08:48 EDT-0400,15.0,115.7,120.45,121.45,0.0,0.0,1.0,88.0,3.56250109375,True,REGULAR,USD,2024-11-15
20,NVDA241115C00016000,2024-09-10 15:51:44 EDT-0400,16.0,91.8,118.65,119.75,0.0,0.0,30.0,101.0,2.7031282421875,True,REGULAR,USD,2024-11-15
21,NVDA241115C00017000,2024-10-15 15:19:29 EDT-0400,17.0,113.92,118.45,120.3,0.0,0.0,90.0,78.0,3.978515678710937,True,REGULAR,USD,2024-11-15
22,NVDA241115C00018000,2024-09-19 10:17:17 EDT-0400,18.0,101.25,117.45,119.25,0.0,0.0,10.0,85.0,3.83593791015625,True,REGULAR,USD,2024-11-15
23,NVDA241115C00019000,2024-09-19 12:54:15 EDT-0400,19.0,100.57,116.45,117.1,0.0,0.0,27.0,137.0,2.6484408789062504,True,REGULAR,USD,2024-11-15
24,NVDA241115C00020000,2024-10-16 12:25:06 EDT-0400,20.0,114.3,113.75,116.45,-4.7999954,-4.030223,24.0,170.0,3.729492863769531,True,REGULAR,USD,2024-11-15
25,NVDA241115C00021000,2024-10-16 12:25:25 EDT-0400,21.0,113.3,113.7,116.3,-0.6399994,-0.5616986,10.0,258.0,3.0937522656249996,True,REGULAR,USD,2024-11-15
26,NVDA241115C00022000,2024-10-16 15:24:39 EDT-0400,22.0,114.15,112.7,115.3,3.9800034,3.6126018,7.0,475.0,3.0156274609375,True,REGULAR,USD,2024-11-15
27,NVDA241115C00023000,2024-10-09 10:52:45 EDT-0400,23.0,109.85,112.5,114.35,0.0,0.0,2.0,171.0,3.42968892578125,True,REGULAR,USD,2024-11-15
28,NVDA241115C00024000,2024-10-16 09:30:08 EDT-0400,24.0,109.85,111.5,113.35,2.0299988,1.8827665,1.0,105.0,3.345704760742187,True,REGULAR,USD,2024-11-15
29,NVDA241115C00025000,2024-10-02 10:35:40 EDT-0400,25.0,93.15,110.5,112.35,0.0,0.0,2.0,55.0,3.2666033959960936,True,REGULAR,USD,2024-11-15
30,NVDA241115C00026000,2024-10-01 11:36:54 EDT-0400,26.0,91.69,109.5,111.3,0.0,0.0,2.0,81.0,3.1699239501953125,True,REGULAR,USD,2024-11-15
31,NVDA241115C00027000,2024-10-02 12:28:49 EDT-0400,27.0,92.23,108.5,110.3,0.0,0.0,10.0,128.0,3.097658505859375,True,REGULAR,USD,2024-11-15
32,NVDA241115C00028000,2024-10-14 13:18:08 EDT-0400,28.0,110.59,107.5,109.3,0.0,0.0,10.0,91.0,3.0292993017578125,True,REGULAR,USD,2024-11-15
33,NVDA241115C00029000,2024-10-15 13:11:00 EDT-0400,29.0,102.29,106.5,108.3,0.0,0.0,30.0,132.0,2.962893217773437,True,REGULAR,USD,2024-11-15
34,NVDA241115C00030000,2024-10-08 10:50:54 EDT-0400,30.0,102.82,103.8,107.3,0.0,0.0,1.0,502.0,3.442384206542969,True,REGULAR,USD,2024-11-15
35,NVDA241115C00031000,2024-10-15 13:18:46 EDT-0400,31.0,100.15,103.55,106.3,0.0,0.0,10.0,322.0,2.3437541406249993,True,REGULAR,USD,2024-11-15
36,NVDA241115C00032000,2024-10-16 10:41:52 EDT-0400,32.0,101.33,103.6,104.6,2.2799988,2.3018665,898.0,160.0,2.5156287109374995,True,REGULAR,USD,2024-11-15
37,NVDA241115C00033000,2024-10-15 15:16:39 EDT-0400,33.0,97.95,102.55,104.35,0.0,0.0,10.0,139.0,2.755862485351563,True,REGULAR,USD,2024-11-15
38,NVDA241115C00034000,2024-10-15 12:20:03 EDT-0400,34.0,97.35,100.75,103.4,0.0,0.0,5.0,320.0,2.3867227832031244,True,REGULAR,USD,2024-11-15
39,NVDA241115C00035000,2024-10-16 11:46:29 EDT-0400,35.0,99.1,99.8,102.4,-1.0400009,-1.0385469,79.0,660.0,2.3632853417968747,True,REGULAR,USD,2024-11-15
40,NVDA241115C00036000,2024-10-08 14:13:36 EDT-0400,36.0,96.51,99.55,101.4,0.0,0.0,10.0,120.0,2.6093784765625,True,REGULAR,USD,2024-11-15
41,NVDA241115C00037000,2024-10-14 10:39:55 EDT-0400,37.0,102.56,97.75,100.35,0.0,0.0,10.0,416.0,2.220707573242187,True,REGULAR,USD,2024-11-15
42,NVDA241115C00038000,2024-10-16 11:01:20 EDT-0400,38.0,95.29,96.75,99.35,1.5400009,1.6426677,9.0,366.0,2.177738930664062,True,REGULAR,USD,2024-11-15
43,NVDA241115C00039000,2024-09-27 15:21:56 EDT-0400,39.0,81.47,96.55,97.2,0.0,0.0,10.0,149.0,1.9160160449218753,True,REGULAR,USD,2024-11-15
44,NVDA241115C00040000,2024-10-11 13:12:49 EDT-0400,40.0,95.15,94.75,97.4,0.0,0.0,90.0,408.0,2.1171922070312497,True,REGULAR,USD,2024-11-15
45,NVDA241115C00041000,2024-10-15 13:02:31 EDT-0400,41.0,90.49,93.8,96.35,0.0,0.0,20.0,423.0,2.0781298046874994,True,REGULAR,USD,2024-11-15
46,NVDA241115C00042000,2024-09-27 15:09:48 EDT-0400,42.0,78.41,93.55,94.2,0.0,0.0,10.0,110.0,1.8066415917968748,True,REGULAR,USD,2024-11-15
47,NVDA241115C00043000,2024-10-15 15:07:46 EDT-0400,43.0,88.13,91.75,94.4,0.0,0.0,10.0,275.0,1.9990234423828124,True,REGULAR,USD,2024-11-15
48,NVDA241115C00044000,2024-10-07 11:59:02 EDT-0400,44.0,85.41,90.8,93.4,0.0,0.0,5.0,624.0,1.982421962890625,True,REGULAR,USD,2024-11-15
49,NVDA241115C00045000,2024-10-16 12:31:06 EDT-0400,45.0,89.54,89.8,92.45,3.0800018,3.5623431,1.0,434.0,1.9658204833984376,True,REGULAR,USD,2024-11-15
50,NVDA241115C00046000,2024-10-08 13:09:41 EDT-0400,46.0,86.19,88.85,91.45,0.0,0.0,10.0,425.0,1.9482424462890626,True,REGULAR,USD,2024-11-15
51,NVDA241115C00047000,2024-10-15 10:20:09 EDT-0400,47.0,86.1,88.6,90.45,0.0,0.0,10.0,98.0,2.138676528320312,True,REGULAR,USD,2024-11-15
52,NVDA241115C00048000,2024-10-15 15:17:51 EDT-0400,48.0,83.28,86.8,89.45,0.0,0.0,20.0,982.0,1.8583991455078124,True,REGULAR,USD,2024-11-15
53,NVDA241115C00049000,2024-10-15 13:46:41 EDT-0400,49.0,82.5,85.8,87.25,0.0,0.0,20.0,232.0,1.9091801416015626,True,REGULAR,USD,2024-11-15
54,NVDA241115C00050000,2024-10-16 14:18:59 EDT-0400,50.0,86.21,84.85,87.45,5.0699997,6.2484593,68.0,1066.0,1.8085947070312498,True,REGULAR,USD,2024-11-15
55,NVDA241115C00051000,2024-10-16 15:27:02 EDT-0400,51.0,85.28,83.8,86.45,-2.380005,-2.715041,1.0,226.0,1.7578137109375,True,REGULAR,USD,2024-11-15
56,NVDA241115C00052000,2024-10-14 13:47:12 EDT-0400,52.0,87.08,82.8,85.45,0.0,0.0,2.0,860.0,1.7255873095703125,True,REGULAR,USD,2024-11-15
57,NVDA241115C00053000,2024-10-14 11:18:31 EDT-0400,53.0,85.63,81.8,84.45,0.0,0.0,27.0,928.0,1.6933609082031251,True,REGULAR,USD,2024-11-15
58,NVDA241115C00054000,2024-10-15 15:57:33 EDT-0400,54.0,78.02,80.85,83.45,0.0,0.0,20.0,409.0,1.6796891015625,True,REGULAR,USD,2024-11-15
59,NVDA241115C00055000,2024-10-14 14:00:17 EDT-0400,55.0,84.0,79.8,82.45,0.0,0.0,45.0,308.0,1.6328143359374998,True,REGULAR,USD,2024-11-15
60,NVDA241115C00056000,2024-10-10 15:53:58 EDT-0400,56.0,79.05,78.9,81.5,0.0,0.0,1.0,554.0,1.6494158154296876,True,REGULAR,USD,2024-11-15
61,NVDA241115C00057000,2024-09-25 14:44:10 EDT-0400,57.0,66.95,78.65,79.3,0.0,0.0,1.0,186.0,1.4619167529296875,True,REGULAR,USD,2024-11-15
62,NVDA241115C00058000,2024-10-16 12:36:24 EDT-0400,58.0,76.55,76.85,79.45,-4.119995,-5.107221,3.0,765.0,1.5605490722656248,True,REGULAR,USD,2024-11-15
63,NVDA241115C00059000,2024-10-15 13:16:00 EDT-0400,59.0,72.64,75.85,78.45,0.0,0.0,2.0,4401.0,1.5312523437499999,True,REGULAR,USD,2024-11-15
64,NVDA241115C00060000,2024-10-16 13:57:12 EDT-0400,60.0,76.4,74.85,77.5,4.630005,6.4511704,1.0,1004.0,1.5185570947265623,True,REGULAR,USD,2024-11-15
65,NVDA241115C00061000,2024-10-16 11:06:34 EDT-0400,61.0,72.45,73.85,76.5,15.129997,26.39567,1.0,673.0,1.4902369238281248,True,REGULAR,USD,2024-11-15
66,NVDA241115C00062000,2024-10-01 12:03:11 EDT-0400,62.0,55.83,72.9,75.5,0.0,0.0,10.0,671.0,1.4765651171875,True,REGULAR,USD,2024-11-15
67,NVDA241115C00063000,2024-10-14 10:11:14 EDT-0400,63.0,76.75,71.85,74.5,0.0,0.0,20.0,721.0,1.4365262548828124,True,REGULAR,USD,2024-11-15
68,NVDA241115C00064000,2024-10-15 10:37:36 EDT-0400,64.0,66.9,70.95,73.55,0.0,0.0,20.0,760.0,1.4482449462890625,True,REGULAR,USD,2024-11-15
69,NVDA241115C00065000,2024-10-16 14:48:54 EDT-0400,65.0,71.75,69.9,72.5,5.169998,7.765092,50.0,1865.0,1.396487392578125,True,REGULAR,USD,2024-11-15
70,NVDA241115C00066000,2024-10-11 10:42:09 EDT-0400,66.0,69.72,68.9,71.5,0.0,0.0,10.0,1417.0,1.37109689453125,True,REGULAR,USD,2024-11-15
71,NVDA241115C00067000,2024-10-15 09:46:48 EDT-0400,67.0,69.37,67.9,70.5,0.0,0.0,3.0,638.0,1.3457063964843747,True,REGULAR,USD,2024-11-15
72,NVDA241115C00068000,2024-10-15 13:38:55 EDT-0400,68.0,63.72,66.95,69.55,0.0,0.0,20.0,1024.0,1.3437532812499997,True,REGULAR,USD,2024-11-15
73,NVDA241115C00069000,2024-10-11 10:11:05 EDT-0400,69.0,66.6,65.95,68.55,0.0,0.0,26.0,1055.0,1.3188510620117184,True,REGULAR,USD,2024-11-15
74,NVDA241115C00070000,2024-10-16 13:10:46 EDT-0400,70.0,65.55,64.95,67.6,4.500004,7.3710136,11.0,6591.0,1.3046909765624997,True,REGULAR,USD,2024-11-15
75,NVDA241115C00071000,2024-10-15 09:59:36 EDT-0400,71.0,65.14,64.0,66.6,0.0,0.0,7.0,2111.0,1.291019169921875,True,REGULAR,USD,2024-11-15
76,NVDA241115C00072000,2024-10-14 13:26:42 EDT-0400,72.0,67.1,62.95,65.55,0.0,0.0,1.0,1788.0,1.2451209619140622,True,REGULAR,USD,2024-11-15
77,NVDA241115C00073000,2024-10-15 10:09:08 EDT-0400,73.0,62.65,62.0,64.55,0.0,0.0,4.0,1723.0,1.2324257128906249,True,REGULAR,USD,2024-11-15
78,NVDA241115C00074000,2024-10-15 10:10:51 EDT-0400,74.0,61.15,61.0,63.55,0.0,0.0,62.0,885.0,1.2085000512695312,True,REGULAR,USD,2024-11-15
79,NVDA241115C00075000,2024-10-16 14:57:39 EDT-0400,75.0,62.1,60.25,62.6,5.2599983,9.254044,5.0,5543.0,1.241703010253906,True,REGULAR,USD,2024-11-15
80,NVDA241115C00076000,2024-10-16 14:43:01 EDT-0400,76.0,60.9,59.05,61.65,3.7000008,6.4685326,1.0,920.0,1.1904337353515624,True,REGULAR,USD,2024-11-15
81,NVDA241115C00077000,2024-10-15 13:30:26 EDT-0400,77.0,54.49,58.0,60.6,0.0,0.0,71.0,1089.0,1.1489300366210937,True,REGULAR,USD,2024-11-15
82,NVDA241115C00078000,2024-10-16 09:47:27 EDT-0400,78.0,54.69,57.05,59.65,0.55999756,1.034542,2.0,1176.0,1.1445355273437499,True,REGULAR,USD,2024-11-15
83,NVDA241115C00079000,2024-10-15 13:30:26 EDT-0400,79.0,53.71,56.0,58.65,1.1899986,2.265801,2.0,1149.0,1.11328568359375,True,REGULAR,USD,2024-11-15
84,NVDA241115C00080000,2024-10-16 15:58:41 EDT-0400,80.0,56.0,55.1,57.7,3.5,6.6666665,28.0,9086.0,1.1162153564453123,True,REGULAR,USD,2024-11-15
85,NVDA241115C00081000,2024-10-15 15:11:37 EDT-0400,81.0,50.5,54.05,56.65,0.0,0.0,47.0,1746.0,1.0771530517578127,True,REGULAR,USD,2024-11-15
86,NVDA241115C00082000,2024-10-15 14:55:31 EDT-0400,82.0,50.28,53.05,55.65,0.0,0.0,45.0,4532.0,1.0556687841796877,True,REGULAR,USD,2024-11-15
87,NVDA241115C00083000,2024-10-16 10:22:26 EDT-0400,83.0,51.25,52.05,54.5,2.0999985,4.2726316,1.0,1348.0,1.0078174609375,True,REGULAR,USD,2024-11-15
88,NVDA241115C00084000,2024-10-15 10:08:42 EDT-0400,84.0,49.6,51.1,53.75,-2.550003,-4.8897467,1.0,2815.0,1.035649353027344,True,REGULAR,USD,2024-11-15
89,NVDA241115C00085000,2024-10-15 14:29:41 EDT-0400,85.0,49.1,50.1,51.55,1.699997,3.5864913,5.0,5665.0,0.73633076171875,True,REGULAR,USD,2024-11-15
90,NVDA241115C00086000,2024-10-15 11:29:46 EDT-0400,86.0,46.5,49.1,51.75,0.0,0.0,5.0,2130.0,0.9926758544921875,True,REGULAR,USD,2024-11-15
91,NVDA241115C00087000,2024-10-16 15:39:46 EDT-0400,87.0,49.0,48.15,50.8,4.049999,9.01001,1.0,1387.0,0.9858399853515626,True,REGULAR,USD,2024-11-15
92,NVDA241115C00088000,2024-10-15 15:59:45 EDT-0400,88.0,44.1,47.75,49.75,0.0,0.0,10.0,2575.0,1.0341845166015626,True,REGULAR,USD,2024-11-15
93,NVDA241115C00089000,2024-10-15 10:17:56 EDT-0400,89.0,45.26,46.15,48.8,0.7099991,1.5937129,2.0,1199.0,0.9438482177734374,True,REGULAR,USD,2024-11-15
94,NVDA241115C00090000,2024-10-16 14:34:28 EDT-0400,90.0,46.85,45.65,47.1,3.9699974,9.258389,339.0,21958.0,0.8950205810546874,True,REGULAR,USD,2024-11-15
95,NVDA241115C00091000,2024-10-16 13:13:10 EDT-0400,91.0,44.85,44.2,45.85,3.3499985,8.072286,3.0,1280.0,0.754885263671875,True,REGULAR,USD,2024-11-15
96,NVDA241115C00092000,2024-10-16 10:36:05 EDT-0400,92.0,42.8,44.05,45.8,2.5999985,6.4676576,14.0,1993.0,0.9838868798828125,True,REGULAR,USD,2024-11-15
97,NVDA241115C00093000,2024-10-15 12:01:35 EDT-0400,93.0,38.4,43.25,43.55,0.0,0.0,14.0,2271.0,0.84179845703125,True,REGULAR,USD,2024-11-15
98,NVDA241115C00094000,2024-10-15 14:55:21 EDT-0400,94.0,38.5,41.8,43.9,0.0,0.0,2.0,1152.0,0.9252937158203125,True,REGULAR,USD,2024-11-15
99,NVDA241115C00095000,2024-10-16 15:28:44 EDT-0400,95.0,41.7,40.3,41.9,4.760002,12.885767,29.0,4005.0,0.7133817724609376,True,REGULAR,USD,2024-11-15
100,NVDA241115C00096000,2024-10-16 13:37:39 EDT-0400,96.0,40.47,40.3,40.65,3.8199997,10.422918,3.0,2242.0,0.8017597949218749,True,REGULAR,USD,2024-11-15
101,NVDA241115C00097000,2024-10-16 09:56:32 EDT-0400,97.0,36.2,38.35,40.1,1.1500015,3.2810316,1.0,3167.0,0.7172879833984375,True,REGULAR,USD,2024-11-15
102,NVDA241115C00098000,2024-10-16 15:15:01 EDT-0400,98.0,38.33,36.55,38.7,4.380001,12.901329,11.0,3408.0,0.8115253222656249,True,REGULAR,USD,2024-11-15
103,NVDA241115C00099000,2024-10-16 13:37:58 EDT-0400,99.0,37.59,35.6,39.0,3.6899986,10.884952,1.0,5746.0,0.70117486328125,True,REGULAR,USD,2024-11-15
104,NVDA241115C00100000,2024-10-16 15:19:39 EDT-0400,100.0,36.6,36.0,37.5,4.3999977,13.664588,386.0,16555.0,0.7807639111328125,True,REGULAR,USD,2024-11-15
105,NVDA241115C00101000,2024-10-16 13:46:23 EDT-0400,101.0,36.0,34.85,35.8,4.200001,13.207549,5.0,4776.0,0.6704134521484376,True,REGULAR,USD,2024-11-15
106,NVDA241115C00102000,2024-10-16 14:22:51 EDT-0400,102.0,34.96,32.5,34.85,4.789999,15.876696,11.0,4289.0,0.7587914746093751,True,REGULAR,USD,2024-11-15
107,NVDA241115C00103000,2024-10-16 14:36:01 EDT-0400,103.0,34.23,31.55,35.2,4.629999,15.641889,17.0,6060.0,0.6459996337890624,True,REGULAR,USD,2024-11-15
108,NVDA241115C00104000,2024-10-15 15:56:06 EDT-0400,104.0,30.47,31.05,33.2,1.539999,5.3231907,3.0,3713.0,0.5654340332031251,True,REGULAR,USD,2024-11-15
109,NVDA241115C00105000,2024-10-16 15:45:28 EDT-0400,105.0,31.53,31.7,33.3,3.460001,12.32633,87.0,8755.0,0.79687703125,True,REGULAR,USD,2024-11-15
110,NVDA241115C00106000,2024-10-16 15:16:24 EDT-0400,106.0,31.52,30.7,31.0,4.17,15.2468,571.0,5926.0,0.6789582885742189,True,REGULAR,USD,2024-11-15
111,NVDA241115C00107000,2024-10-16 15:59:30 EDT-0400,107.0,29.95,29.6,31.45,3.4500008,13.01887,18.0,2949.0,0.7570825073242189,True,REGULAR,USD,2024-11-15
112,NVDA241115C00108000,2024-10-16 15:00:21 EDT-0400,108.0,29.6,28.9,29.1,4.5,17.928288,38.0,2785.0,0.6626010302734376,True,REGULAR,USD,2024-11-15
113,NVDA241115C00109000,2024-10-16 11:19:19 EDT-0400,109.0,26.54,26.4,29.55,2.0300007,8.282336,146.0,1988.0,0.6389196264648438,True,REGULAR,USD,2024-11-15
114,NVDA241115C00110000,2024-10-16 15:52:57 EDT-0400,110.0,27.1,26.65,28.0,3.7000008,15.811969,870.0,74077.0,0.667239655761719,True,REGULAR,USD,2024-11-15
115,NVDA241115C00111000,2024-10-16 14:58:04 EDT-0400,111.0,27.07,24.2,26.4,4.869999,21.936932,250.0,11540.0,0.6560092993164064,True,REGULAR,USD,2024-11-15
116,NVDA241115C00112000,2024-10-16 15:28:23 EDT-0400,112.0,25.67,23.3,26.85,3.8199997,17.482836,78.0,2343.0,0.5932657861328126,True,REGULAR,USD,2024-11-15
117,NVDA241115C00113000,2024-10-16 15:53:40 EDT-0400,113.0,24.4,22.4,24.6,3.9799995,19.490692,263.0,4647.0,0.6384313500976562,True,REGULAR,USD,2024-11-15
118,NVDA241115C00114000,2024-10-16 14:43:01 EDT-0400,114.0,24.25,23.45,23.8,4.450001,22.47475,75.0,4462.0,0.6198768481445314,True,REGULAR,USD,2024-11-15
119,NVDA241115C00115000,2024-10-16 15:46:07 EDT-0400,115.0,22.44,22.5,23.5,3.4400005,18.105267,354.0,21963.0,0.6394079028320312,True,REGULAR,USD,2024-11-15
120,NVDA241115C00116000,2024-10-16 15:46:39 EDT-0400,116.0,21.62,21.65,21.95,3.210001,17.436182,88.0,2669.0,0.5964395825195312,True,REGULAR,USD,2024-11-15
121,NVDA241115C00117000,2024-10-16 15:45:36 EDT-0400,117.0,20.97,20.7,22.3,3.42,19.48718,143.0,4343.0,0.6447789428710937,True,REGULAR,USD,2024-11-15
122,NVDA241115C00118000,2024-10-16 15:49:14 EDT-0400,118.0,20.05,18.2,21.9,3.25,19.34524,209.0,11817.0,0.5783733569335938,True,REGULAR,USD,2024-11-15
123,NVDA241115C00119000,2024-10-16 15:53:09 EDT-0400,119.0,19.18,19.2,19.4,3.1800003,19.875002,222.0,17459.0,0.580204393310547,True,REGULAR,USD,2024-11-15
124,NVDA241115C00120000,2024-10-16 15:58:43 EDT-0400,120.0,18.4,18.4,18.6,2.7999992,17.948713,1009.0,32623.0,0.5759319750976561,True,REGULAR,USD,2024-11-15
125,NVDA241115C00121000,2024-10-16 15:36:52 EDT-0400,121.0,17.7,17.6,17.8,3.0500011,20.819122,332.0,11888.0,0.5705609350585938,True,REGULAR,USD,2024-11-15
126,NVDA241115C00122000,2024-10-16 15:53:39 EDT-0400,122.0,16.9,16.8,17.0,3.5999994,27.067665,181.0,5456.0,0.5640912731933594,True,REGULAR,USD,2024-11-15
127,NVDA241115C00123000,2024-10-16 15:53:40 EDT-0400,123.0,16.1,16.05,16.25,2.75,20.59925,238.0,4605.0,0.5607954077148438,True,REGULAR,USD,2024-11-15
128,NVDA241115C00124000,2024-10-16 15:58:56 EDT-0400,124.0,15.25,15.3,15.45,2.75,22.0,224.0,11916.0,0.5543257458496094,True,REGULAR,USD,2024-11-15
129,NVDA241115C00125000,2024-10-16 15:58:37 EDT-0400,125.0,14.6,14.55,14.75,2.8000002,23.728815,4638.0,31257.0,0.5507857421875001,True,REGULAR,USD,2024-11-15
130,NVDA241115C00126000,2024-10-16 15:53:40 EDT-0400,126.0,13.9,13.85,14.0,2.5299997,22.251537,463.0,4787.0,0.546025047607422,True,REGULAR,USD,2024-11-15
131,NVDA241115C00127000,2024-10-16 15:39:06 EDT-0400,127.0,13.15,12.9,13.45,2.5,23.474178,698.0,7190.0,0.5383346948242189,True,REGULAR,USD,2024-11-15
132,NVDA241115C00128000,2024-10-16 15:52:34 EDT-0400,128.0,12.6,12.45,12.6,2.4000006,23.529419,446.0,11227.0,0.5367477966308594,True,REGULAR,USD,2024-11-15
133,NVDA241115C00129000,2024-10-16 15:57:28 EDT-0400,129.0,11.78,11.75,12.0,2.2799997,23.999996,1222.0,5491.0,0.5339402075195312,True,REGULAR,USD,2024-11-15
134,NVDA241115C00130000,2024-10-16 15:59:54 EDT-0400,130.0,11.25,11.15,11.3,2.3000002,25.698326,7402.0,59840.0,0.5299119274902344,True,REGULAR,USD,2024-11-15
135,NVDA241115C00132000,2024-10-16 15:59:36 EDT-0400,132.0,10.01,9.95,10.1,2.0600004,25.911957,24614.0,34044.0,0.5249070947265625,True,REGULAR,USD,2024-11-15
136,NVDA241115C00134000,2024-10-16 15:59:59 EDT-0400,134.0,8.85,8.75,8.95,1.9000006,27.338139,4524.0,10571.0,0.5164843273925781,True,REGULAR,USD,2024-11-15
137,NVDA241115C00135000,2024-10-16 15:59:51 EDT-0400,135.0,8.3,8.2,8.4,1.8000002,27.69231,18796.0,39248.0,0.5129443237304687,True,REGULAR,USD,2024-11-15
138,NVDA241115C00136000,2024-10-16 15:59:57 EDT-0400,136.0,7.8,7.75,7.85,1.8500004,31.092443,6748.0,14945.0,0.5113574255371094,False,REGULAR,USD,2024-11-15
139,NVDA241115C00138000,2024-10-16 15:57:20 EDT-0400,138.0,6.8,6.75,6.9,1.5500002,29.523813,3966.0,10715.0,0.5059863854980469,False,REGULAR,USD,2024-11-15
140,NVDA241115C00140000,2024-10-16 15:59:59 EDT-0400,140.0,5.91,5.9,5.95,1.31,28.478262,17371.0,52093.0,0.5002491381835938,False,REGULAR,USD,2024-11-15
141,NVDA241115C00141000,2024-10-16 15:59:03 EDT-0400,141.0,5.45,5.45,5.6,1.25,29.761906,1108.0,6639.0,0.5036670727539063,False,REGULAR,USD,2024-11-15
142,NVDA241115C00142000,2024-10-16 15:58:22 EDT-0400,142.0,5.1,5.05,5.2,1.1999998,30.769226,1616.0,11094.0,0.5009815527343751,False,REGULAR,USD,2024-11-15
143,NVDA241115C00143000,2024-10-16 15:59:29 EDT-0400,143.0,4.73,4.7,4.8,1.1800001,33.23944,876.0,4458.0,0.49695327270507816,False,REGULAR,USD,2024-11-15
144,NVDA241115C00144000,2024-10-16 15:56:00 EDT-0400,144.0,4.41,4.35,4.45,1.2099998,37.812492,518.0,6346.0,0.4950001672363281,False,REGULAR,USD,2024-11-15
145,NVDA241115C00145000,2024-10-16 15:59:16 EDT-0400,145.0,4.0,4.0,4.15,0.96000004,31.578947,6195.0,49389.0,0.4953663745117188,False,REGULAR,USD,2024-11-15
146,NVDA241115C00146000,2024-10-16 15:55:49 EDT-0400,146.0,3.77,3.7,3.95,0.98,35.12545,874.0,4915.0,0.5014698291015626,False,REGULAR,USD,2024-11-15
