,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,maturity
29,TSLA241115C00195000,2024-10-18 15:59:21 EDT-0400,195.0,30.2,29.9,30.2,0.45000076,1.5126076,63,3256,0.5881388842773438,True,REGULAR,USD,2024-11-15
30,TSLA241115C00200000,2024-10-18 15:58:56 EDT-0400,200.0,26.33,26.15,26.35,-0.47999954,-1.790375,217,7135,0.5792278405761719,True,REGULAR,USD,2024-11-15
31,TSLA241115C00205000,2024-10-18 15:51:41 EDT-0400,205.0,22.69,22.55,22.8,-0.289999,-1.2619627,74,3341,0.5699505895996093,True,REGULAR,USD,2024-11-15
32,TSLA241115C00210000,2024-10-18 15:10:39 EDT-0400,210.0,19.88,19.3,19.5,0.1799984,0.9136974,259,7282,0.5627485131835939,True,REGULAR,USD,2024-11-15
33,TSLA241115C00215000,2024-10-18 15:59:49 EDT-0400,215.0,16.45,16.4,16.5,-0.62999916,-3.6885197,799,3755,0.5575605767822267,True,REGULAR,USD,2024-11-15
34,TSLA241115C00220000,2024-10-18 15:58:37 EDT-0400,220.0,13.9,13.75,13.9,-0.5500002,-3.8062298,5540,10938,0.553837469482422,True,REGULAR,USD,2024-11-15
35,TSLA241115C00225000,2024-10-18 15:58:48 EDT-0400,225.0,11.5,11.45,11.55,-0.6000004,-4.9586806,2690,28755,0.5504195349121095,False,REGULAR,USD,2024-11-15
36,TSLA241115C00230000,2024-10-18 15:59:11 EDT-0400,230.0,9.55,9.4,9.55,-0.5199995,-5.1638484,1075,8554,0.5476729803466798,False,REGULAR,USD,2024-11-15
37,TSLA241115C00235000,2024-10-18 15:55:55 EDT-0400,235.0,7.85,7.7,7.8,-0.46000051,-5.535506,1499,4534,0.5460860821533204,False,REGULAR,USD,2024-11-15
38,TSLA241115C00240000,2024-10-18 15:59:05 EDT-0400,240.0,6.28,6.25,6.35,-0.5699997,-8.321163,3003,13227,0.5455367712402344,False,REGULAR,USD,2024-11-15
39,TSLA241115C00245000,2024-10-18 15:58:51 EDT-0400,245.0,5.1,5.0,5.15,-0.5,-8.928572,960,11450,0.5449264257812501,False,REGULAR,USD,2024-11-15
40,TSLA241115C00250000,2024-10-18 15:59:59 EDT-0400,250.0,4.05,4.05,4.1,-0.4499998,-9.999996,2271,16005,0.5455367712402344,False,REGULAR,USD,2024-11-15
41,TSLA241115C00255000,2024-10-18 15:57:56 EDT-0400,255.0,3.31,3.2,3.3,-0.34000015,-9.315072,542,37818,0.5461471166992189,False,REGULAR,USD,2024-11-15
42,TSLA241115C00260000,2024-10-18 15:58:27 EDT-0400,260.0,2.6,2.57,2.64,-0.34000015,-11.5646305,2368,11119,0.5488326367187502,False,REGULAR,USD,2024-11-15
43,TSLA241115C00265000,2024-10-18 15:57:46 EDT-0400,265.0,2.09,2.04,2.1,-0.27999997,-11.814345,1522,10414,0.5507857421875001,False,REGULAR,USD,2024-11-15
44,TSLA241115C00270000,2024-10-18 15:59:29 EDT-0400,270.0,1.66,1.63,1.67,-0.25,-13.089005,1028,6355,0.553837469482422,False,REGULAR,USD,2024-11-15
45,TSLA241115C00275000,2024-10-18 15:59:28 EDT-0400,275.0,1.34,1.31,1.34,-0.20999992,-13.548383,2208,6119,0.5581098876953126,False,REGULAR,USD,2024-11-15
46,TSLA241115C00280000,2024-10-18 15:59:22 EDT-0400,280.0,1.06,1.05,1.08,-0.20000005,-15.873019,697,8664,0.5627485131835939,False,REGULAR,USD,2024-11-15
47,TSLA241115C00285000,2024-10-18 15:57:44 EDT-0400,285.0,0.86,0.84,0.88,-0.15999997,-15.686271,154,5300,0.5678754150390625,False,REGULAR,USD,2024-11-15
48,TSLA241115C00290000,2024-10-18 15:58:37 EDT-0400,290.0,0.7,0.68,0.72,-0.13999999,-16.666664,301,5480,0.5734905932617188,False,REGULAR,USD,2024-11-15
49,TSLA241115C00295000,2024-10-18 15:43:06 EDT-0400,295.0,0.58,0.56,0.59,-0.110000014,-15.942032,54,2830,0.5800823242187501,False,REGULAR,USD,2024-11-15
50,TSLA241115C00300000,2024-10-18 15:59:59 EDT-0400,300.0,0.48,0.47,0.48,-0.09,-15.789474,4391,15058,0.586918193359375,False,REGULAR,USD,2024-11-15
51,TSLA241115C00305000,2024-10-18 15:56:03 EDT-0400,305.0,0.39,0.38,0.41,-0.07000002,-15.217396,2354,4066,0.5937540625000001,False,REGULAR,USD,2024-11-15
52,TSLA241115C00310000,2024-10-18 15:59:10 EDT-0400,310.0,0.34,0.32,0.35,-0.09,-20.930233,197,3475,0.6025430371093752,False,REGULAR,USD,2024-11-15
53,TSLA241115C00315000,2024-10-18 15:46:59 EDT-0400,315.0,0.28,0.27,0.3,-0.06999999,-19.999998,426,3932,0.6108437353515627,False,REGULAR,USD,2024-11-15
54,TSLA241115C00320000,2024-10-18 15:23:34 EDT-0400,320.0,0.26,0.24,0.26,-0.030000001,-10.344828,839,3167,0.6210975390625001,False,REGULAR,USD,2024-11-15
55,TSLA241115C00325000,2024-10-18 15:12:00 EDT-0400,325.0,0.21,0.2,0.22,-0.040000007,-16.000002,244,7663,0.6274451318359376,False,REGULAR,USD,2024-11-15
56,TSLA241115C00330000,2024-10-18 15:46:54 EDT-0400,330.0,0.18,0.17,0.19,-0.029999986,-14.285707,25,2276,0.6347692773437501,False,REGULAR,USD,2024-11-15
57,TSLA241115C00335000,2024-10-18 15:12:00 EDT-0400,335.0,0.16,0.15,0.17,-0.030000001,-15.789474,13,924,0.6455113574218749,False,REGULAR,USD,2024-11-15
58,TSLA241115C00340000,2024-10-18 12:16:42 EDT-0400,340.0,0.14,0.13,0.15,-0.030000001,-17.647058,39,1159,0.6543003320312502,False,REGULAR,USD,2024-11-15
59,TSLA241115C00345000,2024-10-18 15:25:31 EDT-0400,345.0,0.13,0.12,0.13,-0.030000001,-18.75,163,1280,0.6630893066406252,False,REGULAR,USD,2024-11-15
60,TSLA241115C00350000,2024-10-18 15:52:32 EDT-0400,350.0,0.12,0.1,0.12,-0.020000003,-14.285716,1270,5002,0.6718782812500002,False,REGULAR,USD,2024-11-15
61,TSLA241115C00355000,2024-10-18 13:03:27 EDT-0400,355.0,0.1,0.09,0.11,-0.019999996,-16.666662,12,1120,0.6816438085937502,False,REGULAR,USD,2024-11-15
62,TSLA241115C00360000,2024-10-18 15:19:47 EDT-0400,360.0,0.1,0.08,0.1,-0.009999998,-9.090907,31,1852,0.6914093359375001,False,REGULAR,USD,2024-11-15
63,TSLA241115C00365000,2024-10-18 15:48:46 EDT-0400,365.0,0.09,0.07,0.09,-0.009999998,-9.999997,2,2482,0.6992217578125001,False,REGULAR,USD,2024-11-15
64,TSLA241115C00370000,2024-10-18 14:00:20 EDT-0400,370.0,0.08,0.07,0.08,-0.010000005,-11.111116,12,2199,0.710940390625,False,REGULAR,USD,2024-11-15
65,TSLA241115C00375000,2024-10-18 13:19:26 EDT-0400,375.0,0.07,0.05,0.07,0.0,0.0,3,896,0.70898728515625,False,REGULAR,USD,2024-11-15
66,TSLA241115C00380000,2024-10-18 13:56:51 EDT-0400,380.0,0.07,0.06,0.07,0.0,0.0,18,856,0.7304714453125,False,REGULAR,USD,2024-11-15
67,TSLA241115C00385000,2024-10-18 11:28:23 EDT-0400,385.0,0.07,0.05,0.07,0.0,0.0,12,1167,0.7402369726562499,False,REGULAR,USD,2024-11-15
68,TSLA241115C00390000,2024-10-18 09:36:36 EDT-0400,390.0,0.04,0.05,0.05,-0.030000001,-42.857143,1,621,0.7421900781249999,False,REGULAR,USD,2024-11-15
69,TSLA241115C00395000,2024-10-18 15:49:48 EDT-0400,395.0,0.05,0.05,0.06,-0.009999998,-16.666662,62,588,0.7617211328125001,False,REGULAR,USD,2024-11-15
70,TSLA241115C00400000,2024-10-18 15:51:37 EDT-0400,400.0,0.05,0.04,0.05,-0.009999998,-16.666662,218,4050,0.7617211328125001,False,REGULAR,USD,2024-11-15
71,TSLA241115C00405000,2024-10-18 15:46:04 EDT-0400,405.0,0.05,0.04,0.05,-0.029999997,-37.499996,15,894,0.7773459765625,False,REGULAR,USD,2024-11-15
72,TSLA241115C00410000,2024-10-18 11:45:57 EDT-0400,410.0,0.04,0.02,0.05,0.0,0.0,33,1487,0.773439765625,False,REGULAR,USD,2024-11-15
73,TSLA241115C00415000,2024-10-17 15:42:30 EDT-0400,415.0,0.03,0.03,0.05,-0.020000001,-40.000004,1,750,0.7949239257812499,False,REGULAR,USD,2024-11-15
74,TSLA241115C00420000,2024-10-18 09:46:46 EDT-0400,420.0,0.04,0.03,0.05,0.0,0.0,2,2619,0.8085956640624999,False,REGULAR,USD,2024-11-15
75,TSLA241115C00425000,2024-10-18 11:11:42 EDT-0400,425.0,0.03,0.02,0.04,-0.03,-50.0,2,199,0.8007832421875,False,REGULAR,USD,2024-11-15
76,TSLA241115C00430000,2024-10-14 14:45:09 EDT-0400,430.0,0.06,0.02,0.04,0.0,0.0,4,1158,0.8125018749999999,False,REGULAR,USD,2024-11-15
77,TSLA241115C00435000,2024-10-18 11:10:41 EDT-0400,435.0,0.03,0.01,0.04,-0.01,-25.0,1,222,0.8125018749999999,False,REGULAR,USD,2024-11-15
78,TSLA241115C00440000,2024-10-18 11:10:29 EDT-0400,440.0,0.03,0.01,0.04,0.0,0.0,1,192,0.8242205078124999,False,REGULAR,USD,2024-11-15
79,TSLA241115C00445000,2024-10-17 14:57:03 EDT-0400,445.0,0.04,0.02,0.03,0.0,0.0,5,262,0.8359391406249999,False,REGULAR,USD,2024-11-15
80,TSLA241115C00450000,2024-10-18 14:34:05 EDT-0400,450.0,0.02,0.01,0.03,0.0,0.0,2,1520,0.8320329296874999,False,REGULAR,USD,2024-11-15
81,TSLA241115C00455000,2024-10-17 13:48:28 EDT-0400,455.0,0.03,0.01,0.03,0.0,0.0,6,757,0.8437515624999999,False,REGULAR,USD,2024-11-15
82,TSLA241115C00460000,2024-10-16 10:18:13 EDT-0400,460.0,0.03,0.0,0.03,0.0,0.0,5,1059,0.8359391406249999,False,REGULAR,USD,2024-11-15
83,TSLA241115C00470000,2024-10-18 12:26:11 EDT-0400,470.0,0.02,0.0,0.03,-0.01,-33.333336,1,562,0.85937640625,False,REGULAR,USD,2024-11-15
84,TSLA241115C00480000,2024-10-18 09:42:48 EDT-0400,480.0,0.02,0.0,0.03,0.0,0.0,10,115,0.87500125,False,REGULAR,USD,2024-11-15
85,TSLA241115C00490000,2024-10-17 14:07:35 EDT-0400,490.0,0.02,0.0,0.03,0.0,0.0,3,516,0.8984385156249999,False,REGULAR,USD,2024-11-15
86,TSLA241115C00500000,2024-10-18 14:30:35 EDT-0400,500.0,0.01,0.0,0.02,-0.01,-50.0,59,2684,0.8906260937499999,False,REGULAR,USD,2024-11-15
87,TSLA241115C00510000,2024-10-17 15:44:14 EDT-0400,510.0,0.01,0.0,0.02,0.0,0.0,1,382,0.9062509375,False,REGULAR,USD,2024-11-15
88,TSLA241115C00520000,2024-10-18 14:06:58 EDT-0400,520.0,0.01,0.0,0.01,-0.01,-50.0,1,1071,0.87500125,False,REGULAR,USD,2024-11-15
89,TSLA241115C00530000,2024-10-14 10:47:36 EDT-0400,530.0,0.03,0.0,0.01,0.0,0.0,11,407,0.9062509375,False,REGULAR,USD,2024-11-15
90,TSLA241115C00540000,2024-10-18 10:16:47 EDT-0400,540.0,0.01,0.0,0.02,-0.01,-50.0,76,4710,0.9687503125,False,REGULAR,USD,2024-11-15
